20240524;191500;3423.4;3424.05;3423.4;3424.05;3
20240524;192300;3422.3;3422.3;3421;3421;17
20240524;193600;3420.95;3420.95;3420.95;3420.95;1
20240524;194000;3419;3419;3418.9;3418.9;9
20240524;194100;3418.55;3418.55;3418.55;3418.55;4
20240524;194200;3417.05;3417.05;3417;3417;2
20240524;194400;3415.85;3415.85;3415;3415;5
20240524;194500;3414.15;3414.15;3414.1;3414.1;4
20240524;194600;3416.4;3417;3416.4;3417;2
20240524;194700;3416.7;3416.7;3416.7;3416.7;2
20240524;195200;3417.55;3418;3415;3415;10
20240524;195600;3418.15;3418.15;3418.15;3418.15;1
20240524;195800;3418.55;3418.55;3418.55;3418.55;1
20240524;200400;3415.8;3415.8;3415.8;3415.8;4
20240524;200500;3415.8;3415.8;3415.8;3415.8;2
20240524;200800;3415.3;3415.3;3415.3;3415.3;6
20240524;201000;3413.65;3413.65;3413.65;3413.65;1
20240524;201100;3413.65;3413.65;3413.65;3413.65;1
20240524;201200;3414.8;3415.85;3414.8;3415.85;3
20240524;201600;3415.5;3415.5;3415.5;3415.5;1
20240524;201700;3415.1;3415.1;3415.1;3415.1;1
20240524;201900;3415.9;3417.75;3415.9;3417.75;27
20240524;202200;3416.65;3416.65;3416.65;3416.65;3
20240524;202700;3418.05;3418.05;3415.95;3416;18
20240524;202800;3416;3416;3416;3416;2
20240524;202900;3416;3416;3416;3416;1
20240524;203000;3416;3416;3416;3416;3
20240524;203100;3416;3416;3416;3416;10
20240524;203200;3416;3416;3416;3416;4
20240524;203800;3417;3417;3417;3417;10
20240524;203900;3417;3417;3417;3417;27
20240524;204100;3417;3417;3417;3417;13
20240524;204300;3418;3418;3418;3418;3
20240524;204700;3418;3418;3418;3418;1
20240524;204900;3417;3417;3417;3417;1
20240524;205000;3415.1;3415.1;3415;3415;2
20240524;205400;3416.3;3416.3;3416.3;3416.3;2
20240524;205600;3415.95;3415.95;3415;3415;11
20240524;205700;3414.95;3414.95;3414.85;3414.85;10
20240524;210100;3416.75;3416.75;3416.45;3416.45;10
20240524;210400;3417;3417.05;3417;3417.05;5
20240524;210500;3416.4;3417.05;3416.4;3417.05;8
20240524;212300;3415;3415;3414.75;3414.75;13
20240524;212400;3414;3414;3414;3414;1
20240524;212900;3414;3414;3414;3414;2
20240524;213000;3412.55;3412.55;3412.15;3412.15;2
20240524;213100;3411.5;3411.5;3411.5;3411.5;1
20240524;213300;3412.05;3412.05;3412.05;3412.05;1
20240524;213400;3413.1;3415.1;3413.1;3413.35;11
20240524;214200;3413.6;3413.6;3413.6;3413.6;1
20240524;214500;3412.05;3413.8;3412.05;3413.8;4
20240524;214800;3412.05;3412.05;3412.05;3412.05;2
20240524;215000;3412.05;3412.05;3412.05;3412.05;5
20240524;215100;3412.05;3412.05;3412.05;3412.05;1
20240524;215200;3412.05;3412.05;3412.05;3412.05;13
20240524;220900;3412;3412;3412;3412;1
20240524;221600;3412.35;3412.35;3412.35;3412.35;1
20240524;221800;3412.35;3412.35;3412.35;3412.35;2
20240524;221900;3412.55;3412.55;3411.5;3411.5;6
20240524;222000;3412.05;3412.05;3412.05;3412.05;1
